"","variavel","nivel","cod_munic_ibge_2_fam_eq","ano_atual_familia","n"
"9605","cod_iluminacao_domic_fam_eq","Outro",35,2004,16794
"9606","cod_iluminacao_domic_fam_eq","Outro",35,2005,18357
"9607","cod_iluminacao_domic_fam_eq","Outro",35,2006,118892
"9608","cod_iluminacao_domic_fam_eq","Outro",35,2007,32557
"9609","cod_iluminacao_domic_fam_eq","Outro",35,2008,19551
"9610","cod_iluminacao_domic_fam_eq","Outro",35,2009,21354
"9611","cod_iluminacao_domic_fam_eq","Outro",35,2010,28797
"9612","cod_iluminacao_domic_fam_eq","Outro",35,2011,20277
"9613","cod_iluminacao_domic_fam_eq","Outro",35,2012,19259
"9614","cod_iluminacao_domic_fam_eq","Outro",35,2013,12478
"9615","cod_iluminacao_domic_fam_eq","Outro",35,2014,14888
"9616","cod_iluminacao_domic_fam_eq","Outro",35,2015,10045
"9617","cod_iluminacao_domic_fam_eq","Outro",41,2001,10
"9618","cod_iluminacao_domic_fam_eq","Outro",41,2002,3666
"9619","cod_iluminacao_domic_fam_eq","Outro",41,2003,2567
"9620","cod_iluminacao_domic_fam_eq","Outro",41,2004,4478
"9621","cod_iluminacao_domic_fam_eq","Outro",41,2005,7064
"9622","cod_iluminacao_domic_fam_eq","Outro",41,2006,24697
"9623","cod_iluminacao_domic_fam_eq","Outro",41,2007,11420
"9624","cod_iluminacao_domic_fam_eq","Outro",41,2008,4584
"9625","cod_iluminacao_domic_fam_eq","Outro",41,2009,4181
"9626","cod_iluminacao_domic_fam_eq","Outro",41,2010,3023
"9627","cod_iluminacao_domic_fam_eq","Outro",41,2011,6476
"9628","cod_iluminacao_domic_fam_eq","Outro",41,2012,4112
"9629","cod_iluminacao_domic_fam_eq","Outro",41,2013,3260
"9630","cod_iluminacao_domic_fam_eq","Outro",41,2014,2890
"9631","cod_iluminacao_domic_fam_eq","Outro",41,2015,1573
"9632","cod_iluminacao_domic_fam_eq","Outro",42,2002,1836
"9633","cod_iluminacao_domic_fam_eq","Outro",42,2003,970
"9634","cod_iluminacao_domic_fam_eq","Outro",42,2004,1198
"9635","cod_iluminacao_domic_fam_eq","Outro",42,2005,2120
"9636","cod_iluminacao_domic_fam_eq","Outro",42,2006,6329
"9637","cod_iluminacao_domic_fam_eq","Outro",42,2007,2070
"9638","cod_iluminacao_domic_fam_eq","Outro",42,2008,1587
"9639","cod_iluminacao_domic_fam_eq","Outro",42,2009,1236
"9640","cod_iluminacao_domic_fam_eq","Outro",42,2010,1075
"9641","cod_iluminacao_domic_fam_eq","Outro",42,2011,4110
"9642","cod_iluminacao_domic_fam_eq","Outro",42,2012,4617
"9643","cod_iluminacao_domic_fam_eq","Outro",42,2013,2211
"9644","cod_iluminacao_domic_fam_eq","Outro",42,2014,1364
"9645","cod_iluminacao_domic_fam_eq","Outro",42,2015,945
"9646","cod_iluminacao_domic_fam_eq","Outro",43,2001,8
"9647","cod_iluminacao_domic_fam_eq","Outro",43,2002,4589
"9648","cod_iluminacao_domic_fam_eq","Outro",43,2003,4436
"9649","cod_iluminacao_domic_fam_eq","Outro",43,2004,4155
"9650","cod_iluminacao_domic_fam_eq","Outro",43,2005,5370
"9651","cod_iluminacao_domic_fam_eq","Outro",43,2006,22673
"9652","cod_iluminacao_domic_fam_eq","Outro",43,2007,9269
"9653","cod_iluminacao_domic_fam_eq","Outro",43,2008,3902
"9654","cod_iluminacao_domic_fam_eq","Outro",43,2009,3023
"9655","cod_iluminacao_domic_fam_eq","Outro",43,2010,3500
"9656","cod_iluminacao_domic_fam_eq","Outro",43,2011,6594
"9657","cod_iluminacao_domic_fam_eq","Outro",43,2012,4022
"9658","cod_iluminacao_domic_fam_eq","Outro",43,2013,3206
"9659","cod_iluminacao_domic_fam_eq","Outro",43,2014,3290
"9660","cod_iluminacao_domic_fam_eq","Outro",43,2015,2701
"9661","cod_iluminacao_domic_fam_eq","Outro",50,2002,1545
"9662","cod_iluminacao_domic_fam_eq","Outro",50,2003,528
"9663","cod_iluminacao_domic_fam_eq","Outro",50,2004,887
"9664","cod_iluminacao_domic_fam_eq","Outro",50,2005,770
"9665","cod_iluminacao_domic_fam_eq","Outro",50,2006,4820
"9666","cod_iluminacao_domic_fam_eq","Outro",50,2007,2256
"9667","cod_iluminacao_domic_fam_eq","Outro",50,2008,1224
"9668","cod_iluminacao_domic_fam_eq","Outro",50,2009,1093
"9669","cod_iluminacao_domic_fam_eq","Outro",50,2010,1301
"9670","cod_iluminacao_domic_fam_eq","Outro",50,2011,1645
"9671","cod_iluminacao_domic_fam_eq","Outro",50,2012,1647
"9672","cod_iluminacao_domic_fam_eq","Outro",50,2013,1474
"9673","cod_iluminacao_domic_fam_eq","Outro",50,2014,955
"9674","cod_iluminacao_domic_fam_eq","Outro",50,2015,501
"9675","cod_iluminacao_domic_fam_eq","Outro",51,2001,4
"9676","cod_iluminacao_domic_fam_eq","Outro",51,2002,5830
"9677","cod_iluminacao_domic_fam_eq","Outro",51,2003,2449
"9678","cod_iluminacao_domic_fam_eq","Outro",51,2004,4028
"9679","cod_iluminacao_domic_fam_eq","Outro",51,2005,4305
"9680","cod_iluminacao_domic_fam_eq","Outro",51,2006,19014
"9681","cod_iluminacao_domic_fam_eq","Outro",51,2007,14218
"9682","cod_iluminacao_domic_fam_eq","Outro",51,2008,6129
"9683","cod_iluminacao_domic_fam_eq","Outro",51,2009,4139
"9684","cod_iluminacao_domic_fam_eq","Outro",51,2010,3598
"9685","cod_iluminacao_domic_fam_eq","Outro",51,2011,4781
"9686","cod_iluminacao_domic_fam_eq","Outro",51,2012,4234
"9687","cod_iluminacao_domic_fam_eq","Outro",51,2013,2364
"9688","cod_iluminacao_domic_fam_eq","Outro",51,2014,1845
"9689","cod_iluminacao_domic_fam_eq","Outro",51,2015,1157
"9690","cod_iluminacao_domic_fam_eq","Outro",52,2001,71
"9691","cod_iluminacao_domic_fam_eq","Outro",52,2002,1572
"9692","cod_iluminacao_domic_fam_eq","Outro",52,2003,995
"9693","cod_iluminacao_domic_fam_eq","Outro",52,2004,828
"9694","cod_iluminacao_domic_fam_eq","Outro",52,2005,2575
"9695","cod_iluminacao_domic_fam_eq","Outro",52,2006,11505
"9696","cod_iluminacao_domic_fam_eq","Outro",52,2007,4699
"9697","cod_iluminacao_domic_fam_eq","Outro",52,2008,1632
"9698","cod_iluminacao_domic_fam_eq","Outro",52,2009,1531
"9699","cod_iluminacao_domic_fam_eq","Outro",52,2010,1150
"9700","cod_iluminacao_domic_fam_eq","Outro",52,2011,3878
"9701","cod_iluminacao_domic_fam_eq","Outro",52,2012,3097
"9702","cod_iluminacao_domic_fam_eq","Outro",52,2013,1370
"9703","cod_iluminacao_domic_fam_eq","Outro",52,2014,865
"9704","cod_iluminacao_domic_fam_eq","Outro",52,2015,560
"9705","cod_iluminacao_domic_fam_eq","Outro",53,2002,170
"9706","cod_iluminacao_domic_fam_eq","Outro",53,2003,93
"9707","cod_iluminacao_domic_fam_eq","Outro",53,2004,2558
"9708","cod_iluminacao_domic_fam_eq","Outro",53,2005,1618
"9709","cod_iluminacao_domic_fam_eq","Outro",53,2006,11827
"9710","cod_iluminacao_domic_fam_eq","Outro",53,2007,229
"9711","cod_iluminacao_domic_fam_eq","Outro",53,2008,1102
"9712","cod_iluminacao_domic_fam_eq","Outro",53,2009,1740
"9713","cod_iluminacao_domic_fam_eq","Outro",53,2010,1649
"9714","cod_iluminacao_domic_fam_eq","Outro",53,2011,528
"9715","cod_iluminacao_domic_fam_eq","Outro",53,2012,1026
"9716","cod_iluminacao_domic_fam_eq","Outro",53,2013,322
"9717","cod_iluminacao_domic_fam_eq","Outro",53,2014,339
"9718","cod_iluminacao_domic_fam_eq","Outro",53,2015,292
"9719","cod_iluminacao_domic_fam_eq","Sem medidor",0,2001,11
"9720","cod_iluminacao_domic_fam_eq","Sem medidor",0,2002,1332
"9721","cod_iluminacao_domic_fam_eq","Sem medidor",0,2003,2728
"9722","cod_iluminacao_domic_fam_eq","Sem medidor",0,2004,120
"9723","cod_iluminacao_domic_fam_eq","Sem medidor",0,2005,154
"9724","cod_iluminacao_domic_fam_eq","Sem medidor",0,2006,318
"9725","cod_iluminacao_domic_fam_eq","Sem medidor",0,2007,12
"9726","cod_iluminacao_domic_fam_eq","Sem medidor",11,2001,5
"9727","cod_iluminacao_domic_fam_eq","Sem medidor",11,2002,2581
"9728","cod_iluminacao_domic_fam_eq","Sem medidor",11,2003,1291
"9729","cod_iluminacao_domic_fam_eq","Sem medidor",11,2004,6468
"9730","cod_iluminacao_domic_fam_eq","Sem medidor",11,2005,8143
"9731","cod_iluminacao_domic_fam_eq","Sem medidor",11,2006,24139
"9732","cod_iluminacao_domic_fam_eq","Sem medidor",11,2007,12970
"9733","cod_iluminacao_domic_fam_eq","Sem medidor",11,2008,3141
"9734","cod_iluminacao_domic_fam_eq","Sem medidor",11,2009,2044
"9735","cod_iluminacao_domic_fam_eq","Sem medidor",11,2010,2093
"9736","cod_iluminacao_domic_fam_eq","Sem medidor",11,2011,4287
"9737","cod_iluminacao_domic_fam_eq","Sem medidor",11,2012,5398
"9738","cod_iluminacao_domic_fam_eq","Sem medidor",11,2013,3084
"9739","cod_iluminacao_domic_fam_eq","Sem medidor",11,2014,2248
"9740","cod_iluminacao_domic_fam_eq","Sem medidor",11,2015,1565
"9741","cod_iluminacao_domic_fam_eq","Sem medidor",12,2001,18
"9742","cod_iluminacao_domic_fam_eq","Sem medidor",12,2002,2161
"9743","cod_iluminacao_domic_fam_eq","Sem medidor",12,2003,784
"9744","cod_iluminacao_domic_fam_eq","Sem medidor",12,2004,1454
"9745","cod_iluminacao_domic_fam_eq","Sem medidor",12,2005,3163
"9746","cod_iluminacao_domic_fam_eq","Sem medidor",12,2006,26033
"9747","cod_iluminacao_domic_fam_eq","Sem medidor",12,2007,6534
"9748","cod_iluminacao_domic_fam_eq","Sem medidor",12,2008,4965
"9749","cod_iluminacao_domic_fam_eq","Sem medidor",12,2009,4055
"9750","cod_iluminacao_domic_fam_eq","Sem medidor",12,2010,2624
"9751","cod_iluminacao_domic_fam_eq","Sem medidor",12,2011,3258
"9752","cod_iluminacao_domic_fam_eq","Sem medidor",12,2012,4154
"9753","cod_iluminacao_domic_fam_eq","Sem medidor",12,2013,5436
"9754","cod_iluminacao_domic_fam_eq","Sem medidor",12,2014,4919
"9755","cod_iluminacao_domic_fam_eq","Sem medidor",12,2015,2974
"9756","cod_iluminacao_domic_fam_eq","Sem medidor",13,2001,9
"9757","cod_iluminacao_domic_fam_eq","Sem medidor",13,2002,9224
"9758","cod_iluminacao_domic_fam_eq","Sem medidor",13,2003,24738
"9759","cod_iluminacao_domic_fam_eq","Sem medidor",13,2004,17977
"9760","cod_iluminacao_domic_fam_eq","Sem medidor",13,2005,44506
"9761","cod_iluminacao_domic_fam_eq","Sem medidor",13,2006,93106
"9762","cod_iluminacao_domic_fam_eq","Sem medidor",13,2007,44664
"9763","cod_iluminacao_domic_fam_eq","Sem medidor",13,2008,23520
"9764","cod_iluminacao_domic_fam_eq","Sem medidor",13,2009,25000
"9765","cod_iluminacao_domic_fam_eq","Sem medidor",13,2010,24282
"9766","cod_iluminacao_domic_fam_eq","Sem medidor",13,2011,21801
"9767","cod_iluminacao_domic_fam_eq","Sem medidor",13,2012,25240
"9768","cod_iluminacao_domic_fam_eq","Sem medidor",13,2013,25034
"9769","cod_iluminacao_domic_fam_eq","Sem medidor",13,2014,17159
"9770","cod_iluminacao_domic_fam_eq","Sem medidor",13,2015,10685
"9771","cod_iluminacao_domic_fam_eq","Sem medidor",14,2002,2125
"9772","cod_iluminacao_domic_fam_eq","Sem medidor",14,2003,554
"9773","cod_iluminacao_domic_fam_eq","Sem medidor",14,2004,1281
"9774","cod_iluminacao_domic_fam_eq","Sem medidor",14,2005,608
"9775","cod_iluminacao_domic_fam_eq","Sem medidor",14,2006,9879
"9776","cod_iluminacao_domic_fam_eq","Sem medidor",14,2007,9014
"9777","cod_iluminacao_domic_fam_eq","Sem medidor",14,2008,6766
"9778","cod_iluminacao_domic_fam_eq","Sem medidor",14,2009,4319
"9779","cod_iluminacao_domic_fam_eq","Sem medidor",14,2010,3509
"9780","cod_iluminacao_domic_fam_eq","Sem medidor",14,2011,2691
"9781","cod_iluminacao_domic_fam_eq","Sem medidor",14,2012,1648
"9782","cod_iluminacao_domic_fam_eq","Sem medidor",14,2013,2919
"9783","cod_iluminacao_domic_fam_eq","Sem medidor",14,2014,3165
"9784","cod_iluminacao_domic_fam_eq","Sem medidor",14,2015,2009
"9785","cod_iluminacao_domic_fam_eq","Sem medidor",15,2001,27
"9786","cod_iluminacao_domic_fam_eq","Sem medidor",15,2002,22657
"9787","cod_iluminacao_domic_fam_eq","Sem medidor",15,2003,7702
"9788","cod_iluminacao_domic_fam_eq","Sem medidor",15,2004,31244
"9789","cod_iluminacao_domic_fam_eq","Sem medidor",15,2005,22073
"9790","cod_iluminacao_domic_fam_eq","Sem medidor",15,2006,120605
"9791","cod_iluminacao_domic_fam_eq","Sem medidor",15,2007,62694
"9792","cod_iluminacao_domic_fam_eq","Sem medidor",15,2008,30319
"9793","cod_iluminacao_domic_fam_eq","Sem medidor",15,2009,26458
"9794","cod_iluminacao_domic_fam_eq","Sem medidor",15,2010,30100
"9795","cod_iluminacao_domic_fam_eq","Sem medidor",15,2011,30823
"9796","cod_iluminacao_domic_fam_eq","Sem medidor",15,2012,43988
"9797","cod_iluminacao_domic_fam_eq","Sem medidor",15,2013,42047
"9798","cod_iluminacao_domic_fam_eq","Sem medidor",15,2014,40634
"9799","cod_iluminacao_domic_fam_eq","Sem medidor",15,2015,22525
"9800","cod_iluminacao_domic_fam_eq","Sem medidor",16,2002,2415
"9801","cod_iluminacao_domic_fam_eq","Sem medidor",16,2003,979
"9802","cod_iluminacao_domic_fam_eq","Sem medidor",16,2004,696
"9803","cod_iluminacao_domic_fam_eq","Sem medidor",16,2005,242
"9804","cod_iluminacao_domic_fam_eq","Sem medidor",16,2006,25620
"9805","cod_iluminacao_domic_fam_eq","Sem medidor",16,2007,25821
"9806","cod_iluminacao_domic_fam_eq","Sem medidor",16,2008,12034
"9807","cod_iluminacao_domic_fam_eq","Sem medidor",16,2009,6273
"9808","cod_iluminacao_domic_fam_eq","Sem medidor",16,2010,4153
"9809","cod_iluminacao_domic_fam_eq","Sem medidor",16,2011,1844
"9810","cod_iluminacao_domic_fam_eq","Sem medidor",16,2012,5543
"9811","cod_iluminacao_domic_fam_eq","Sem medidor",16,2013,5448
"9812","cod_iluminacao_domic_fam_eq","Sem medidor",16,2014,10971
"9813","cod_iluminacao_domic_fam_eq","Sem medidor",16,2015,5899
"9814","cod_iluminacao_domic_fam_eq","Sem medidor",17,2001,21
"9815","cod_iluminacao_domic_fam_eq","Sem medidor",17,2002,2427
"9816","cod_iluminacao_domic_fam_eq","Sem medidor",17,2003,955
"9817","cod_iluminacao_domic_fam_eq","Sem medidor",17,2004,1055
"9818","cod_iluminacao_domic_fam_eq","Sem medidor",17,2005,2904
"9819","cod_iluminacao_domic_fam_eq","Sem medidor",17,2006,13037
"9820","cod_iluminacao_domic_fam_eq","Sem medidor",17,2007,6940
"9821","cod_iluminacao_domic_fam_eq","Sem medidor",17,2008,1861
"9822","cod_iluminacao_domic_fam_eq","Sem medidor",17,2009,1506
"9823","cod_iluminacao_domic_fam_eq","Sem medidor",17,2010,1062
"9824","cod_iluminacao_domic_fam_eq","Sem medidor",17,2011,1035
"9825","cod_iluminacao_domic_fam_eq","Sem medidor",17,2012,802
"9826","cod_iluminacao_domic_fam_eq","Sem medidor",17,2013,735
"9827","cod_iluminacao_domic_fam_eq","Sem medidor",17,2014,584
"9828","cod_iluminacao_domic_fam_eq","Sem medidor",17,2015,482
"9829","cod_iluminacao_domic_fam_eq","Sem medidor",21,2001,64
"9830","cod_iluminacao_domic_fam_eq","Sem medidor",21,2002,59532
"9831","cod_iluminacao_domic_fam_eq","Sem medidor",21,2003,11120
"9832","cod_iluminacao_domic_fam_eq","Sem medidor",21,2004,21977
"9833","cod_iluminacao_domic_fam_eq","Sem medidor",21,2005,48460
"9834","cod_iluminacao_domic_fam_eq","Sem medidor",21,2006,208761
"9835","cod_iluminacao_domic_fam_eq","Sem medidor",21,2007,107180
"9836","cod_iluminacao_domic_fam_eq","Sem medidor",21,2008,38144
"9837","cod_iluminacao_domic_fam_eq","Sem medidor",21,2009,29904
"9838","cod_iluminacao_domic_fam_eq","Sem medidor",21,2010,21299
"9839","cod_iluminacao_domic_fam_eq","Sem medidor",21,2011,17278
"9840","cod_iluminacao_domic_fam_eq","Sem medidor",21,2012,28131
"9841","cod_iluminacao_domic_fam_eq","Sem medidor",21,2013,20966
"9842","cod_iluminacao_domic_fam_eq","Sem medidor",21,2014,17936
"9843","cod_iluminacao_domic_fam_eq","Sem medidor",21,2015,11286
"9844","cod_iluminacao_domic_fam_eq","Sem medidor",22,2001,374
"9845","cod_iluminacao_domic_fam_eq","Sem medidor",22,2002,19021
"9846","cod_iluminacao_domic_fam_eq","Sem medidor",22,2003,7076
"9847","cod_iluminacao_domic_fam_eq","Sem medidor",22,2004,11584
"9848","cod_iluminacao_domic_fam_eq","Sem medidor",22,2005,22220
"9849","cod_iluminacao_domic_fam_eq","Sem medidor",22,2006,122084
"9850","cod_iluminacao_domic_fam_eq","Sem medidor",22,2007,37964
"9851","cod_iluminacao_domic_fam_eq","Sem medidor",22,2008,15497
"9852","cod_iluminacao_domic_fam_eq","Sem medidor",22,2009,13744
"9853","cod_iluminacao_domic_fam_eq","Sem medidor",22,2010,7928
"9854","cod_iluminacao_domic_fam_eq","Sem medidor",22,2011,5146
"9855","cod_iluminacao_domic_fam_eq","Sem medidor",22,2012,5461
"9856","cod_iluminacao_domic_fam_eq","Sem medidor",22,2013,3975
"9857","cod_iluminacao_domic_fam_eq","Sem medidor",22,2014,4304
"9858","cod_iluminacao_domic_fam_eq","Sem medidor",22,2015,3053
"9859","cod_iluminacao_domic_fam_eq","Sem medidor",23,2001,3074
"9860","cod_iluminacao_domic_fam_eq","Sem medidor",23,2002,21337
"9861","cod_iluminacao_domic_fam_eq","Sem medidor",23,2003,12113
"9862","cod_iluminacao_domic_fam_eq","Sem medidor",23,2004,7855
"9863","cod_iluminacao_domic_fam_eq","Sem medidor",23,2005,19266
"9864","cod_iluminacao_domic_fam_eq","Sem medidor",23,2006,85491
"9865","cod_iluminacao_domic_fam_eq","Sem medidor",23,2007,27926
"9866","cod_iluminacao_domic_fam_eq","Sem medidor",23,2008,10709
"9867","cod_iluminacao_domic_fam_eq","Sem medidor",23,2009,8957
"9868","cod_iluminacao_domic_fam_eq","Sem medidor",23,2010,5529
"9869","cod_iluminacao_domic_fam_eq","Sem medidor",23,2011,8755
"9870","cod_iluminacao_domic_fam_eq","Sem medidor",23,2012,10804
"9871","cod_iluminacao_domic_fam_eq","Sem medidor",23,2013,6957
"9872","cod_iluminacao_domic_fam_eq","Sem medidor",23,2014,7751
"9873","cod_iluminacao_domic_fam_eq","Sem medidor",23,2015,4912
"9874","cod_iluminacao_domic_fam_eq","Sem medidor",24,2001,280
"9875","cod_iluminacao_domic_fam_eq","Sem medidor",24,2002,10374
"9876","cod_iluminacao_domic_fam_eq","Sem medidor",24,2003,3036
"9877","cod_iluminacao_domic_fam_eq","Sem medidor",24,2004,3537
"9878","cod_iluminacao_domic_fam_eq","Sem medidor",24,2005,7903
"9879","cod_iluminacao_domic_fam_eq","Sem medidor",24,2006,35599
"9880","cod_iluminacao_domic_fam_eq","Sem medidor",24,2007,10996
"9881","cod_iluminacao_domic_fam_eq","Sem medidor",24,2008,4956
"9882","cod_iluminacao_domic_fam_eq","Sem medidor",24,2009,3661
"9883","cod_iluminacao_domic_fam_eq","Sem medidor",24,2010,2928
"9884","cod_iluminacao_domic_fam_eq","Sem medidor",24,2011,3666
"9885","cod_iluminacao_domic_fam_eq","Sem medidor",24,2012,3796
"9886","cod_iluminacao_domic_fam_eq","Sem medidor",24,2013,2190
"9887","cod_iluminacao_domic_fam_eq","Sem medidor",24,2014,2176
"9888","cod_iluminacao_domic_fam_eq","Sem medidor",24,2015,1326
"9889","cod_iluminacao_domic_fam_eq","Sem medidor",25,2001,318
"9890","cod_iluminacao_domic_fam_eq","Sem medidor",25,2002,16407
"9891","cod_iluminacao_domic_fam_eq","Sem medidor",25,2003,5142
"9892","cod_iluminacao_domic_fam_eq","Sem medidor",25,2004,5569
"9893","cod_iluminacao_domic_fam_eq","Sem medidor",25,2005,13156
"9894","cod_iluminacao_domic_fam_eq","Sem medidor",25,2006,80116
"9895","cod_iluminacao_domic_fam_eq","Sem medidor",25,2007,21670
"9896","cod_iluminacao_domic_fam_eq","Sem medidor",25,2008,7592
"9897","cod_iluminacao_domic_fam_eq","Sem medidor",25,2009,5627
"9898","cod_iluminacao_domic_fam_eq","Sem medidor",25,2010,3950
"9899","cod_iluminacao_domic_fam_eq","Sem medidor",25,2011,5363
"9900","cod_iluminacao_domic_fam_eq","Sem medidor",25,2012,6362
"9901","cod_iluminacao_domic_fam_eq","Sem medidor",25,2013,3790
"9902","cod_iluminacao_domic_fam_eq","Sem medidor",25,2014,2919
"9903","cod_iluminacao_domic_fam_eq","Sem medidor",25,2015,2114
"9904","cod_iluminacao_domic_fam_eq","Sem medidor",26,2001,83
"9905","cod_iluminacao_domic_fam_eq","Sem medidor",26,2002,46457
"9906","cod_iluminacao_domic_fam_eq","Sem medidor",26,2003,15361
"9907","cod_iluminacao_domic_fam_eq","Sem medidor",26,2004,18025
"9908","cod_iluminacao_domic_fam_eq","Sem medidor",26,2005,26226
"9909","cod_iluminacao_domic_fam_eq","Sem medidor",26,2006,192525
"9910","cod_iluminacao_domic_fam_eq","Sem medidor",26,2007,87525
"9911","cod_iluminacao_domic_fam_eq","Sem medidor",26,2008,33283
"9912","cod_iluminacao_domic_fam_eq","Sem medidor",26,2009,39308
"9913","cod_iluminacao_domic_fam_eq","Sem medidor",26,2010,27837
"9914","cod_iluminacao_domic_fam_eq","Sem medidor",26,2011,20436
"9915","cod_iluminacao_domic_fam_eq","Sem medidor",26,2012,26677
"9916","cod_iluminacao_domic_fam_eq","Sem medidor",26,2013,19590
"9917","cod_iluminacao_domic_fam_eq","Sem medidor",26,2014,20602
"9918","cod_iluminacao_domic_fam_eq","Sem medidor",26,2015,15807
"9919","cod_iluminacao_domic_fam_eq","Sem medidor",27,2001,68
"9920","cod_iluminacao_domic_fam_eq","Sem medidor",27,2002,15869
"9921","cod_iluminacao_domic_fam_eq","Sem medidor",27,2003,3113
"9922","cod_iluminacao_domic_fam_eq","Sem medidor",27,2004,7138
"9923","cod_iluminacao_domic_fam_eq","Sem medidor",27,2005,13897
"9924","cod_iluminacao_domic_fam_eq","Sem medidor",27,2006,67246
"9925","cod_iluminacao_domic_fam_eq","Sem medidor",27,2007,21362
"9926","cod_iluminacao_domic_fam_eq","Sem medidor",27,2008,13925
"9927","cod_iluminacao_domic_fam_eq","Sem medidor",27,2009,10280
"9928","cod_iluminacao_domic_fam_eq","Sem medidor",27,2010,8321
"9929","cod_iluminacao_domic_fam_eq","Sem medidor",27,2011,7561
"9930","cod_iluminacao_domic_fam_eq","Sem medidor",27,2012,11296
